created,text
2021-12-02 11:30:51,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:45,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:42,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:39,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:38,"1.88 magnitude earthquake occurred at Hawaii, HI, United States on 2021-12-02 11:14:04 UTC
Map:… https://t.co/pPD6zJSnbY"
2021-12-02 11:30:28,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:28,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:25,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:22,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:22,"2.00 magnitude earthquake occurred at Yakutat, AK, United States on 2021-12-02 11:16:11 UTC
Map:… https://t.co/6TaBEXEIbh"
2021-12-02 11:30:21,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:18,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:11,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:06,"0.89 magnitude earthquake occurred at Big Geysers Rd, Cloverdale, CA 95425, United States on 2021-12-02 11:19:15 UT… https://t.co/Zh3Yz1Prj9"
2021-12-02 11:30:03,"On 14 August, a 7.2 magnitude earthquake in Haiti damaged or destroyed 135,000 homes – including Marcel’s. This is… https://t.co/woesNEVVgE"
2021-12-02 11:30:02,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:30:00,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:59,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:51,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:51,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:50,"1.88 magnitude earthquake occurred at Hawaii, HI, United States on 2021-12-02 11:20:34 UTC
Map:… https://t.co/5nS6Zmo8sY"
2021-12-02 11:29:47,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:45,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:42,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:42,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:41,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:37,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:34,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:32,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:30,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:29:12,"Her hair looks like poop.

Matt 12:31-32

They're are summoning eternal punishment crap.

It's on the padded wall!… https://t.co/Q34nMfnSic"
2021-12-02 11:29:05,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:28:36,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:28:25,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:28:20,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:28:17,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:28:16,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:28:00,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:58,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:57,RT @robinrome: Earthquake in Paris. Pope Francis has accepted the resignation of Archbishop Michel Aupetit. The 70-year-old prelate has bee…
2021-12-02 11:27:52,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 11:27:45,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:43,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:34,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:33,"Moderate mag. 4.1 earthquake - NORTHERN XINJIANG, CHINA, on Thursday, December 2, 2021 at 10:25 (GMT) https://t.co/mRD1m4hGPm"
2021-12-02 11:27:29,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:28,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:18,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:18,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:12,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:10,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:06,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:05,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:01,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:27:01,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:57,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:51,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:49,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:49,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:41,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:37,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:34,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:30,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:26,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:22,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:22,"RT @caption_king5: @_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:20,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 11:26:18,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:26:10,"@_dark_crusader One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:25:56,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:25:52,"RT @caption_king5: One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:25:43,its 11:25 and earthquake by labrinth and tinie tempah is in my head
2021-12-02 11:25:30,"One chest bump from karan gave earthquake to chomu random massss hai bro

PAPA KKUNDRRA RAAJ"
2021-12-02 11:25:07,@EqualParallel all art historians know how to do is impose criteria love manet eat hot chip &amp; lie
2021-12-02 11:23:53,"Quake info: Moderate mag. 4.1 earthquake - 61 km southwest of Kumul, Xinjiang, China, on Thursday, Dec 2, 2021 6:25… https://t.co/u8wzh7ufKn"
2021-12-02 11:23:52,"Quake info: Moderate mag. 4.8 earthquake - North Pacific Ocean, 91 km southeast of Ishinomaki, Honshu-miyagi-ken, J… https://t.co/eB9z06LqkD"
2021-12-02 11:23:50,"Quake info: Minor mag. 1.0 earthquake - 2 Km SW of Coleville, California, on Thursday, December 2, 2021 at 10:48 (G… https://t.co/T3Zr9o3t3B"
2021-12-02 11:23:49,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 11:23:48,"Quake info: Minor mag. 0.7 earthquake - 9km ESE of Valle Vista, CA, on Thursday, Dec 2, 2021 3:11 am (GMT -8) - Vol… https://t.co/NMV9yNVMFV"
2021-12-02 11:23:36,I had a dream that we had a bad earthquake and now I’m unsettled.
2021-12-02 11:23:13,RT @robinrome: Earthquake in Paris. Pope Francis has accepted the resignation of Archbishop Michel Aupetit. The 70-year-old prelate has bee…
2021-12-02 11:23:06,I have only one (1) question: Will there be any track video for Earthquake??? Or OK!??? Cuz that's all I care about
2021-12-02 11:23:05,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 11:22:47,@LauriBrenner @itsJeffTiedrich Haiti earthquake slush fund
2021-12-02 11:22:20,"RT @everyEarthquake: USGS reports a M0.89 earthquake, 7km NW of The Geysers, CA on 12/2/21 @ 11:19:15 UTC https://t.co/7xPNluix2h #earthqua…"
2021-12-02 11:22:06,RT @spectatorindex: BREAKING: 7.3 magnitude earthquake in northern Peru
2021-12-02 11:22:01,RT @bisconnicookies: When you feel an earthquake but it was actually your head spinning...
2021-12-02 11:21:58,"USGS reports a M0.89 earthquake, 7km NW of The Geysers, CA on 12/2/21 @ 11:19:15 UTC https://t.co/7xPNluix2h #earthquake"
2021-12-02 11:21:49,"RT @QuakesToday: 1.9 magnitude #earthquake. 6 km from #Pāhala, HI, United States https://t.co/lAfdznvy57"
2021-12-02 11:21:46,RT @efadi_LP: [20:42h] There is still very liquid  lava pouring out of several chimneys an the northern flank. Earthquake series continues…
2021-12-02 11:21:25,he survived the earthquake but not the heartbreak
2021-12-02 11:21:06,@johnnjenga I think he is white .Whenever an earthquake hits this island that consists of Haiti (Blacks) and Domini… https://t.co/mpph38M5cq
2021-12-02 11:20:37,@kittenheadla - Kittenhead - Earthquake playing on MPG Radio.. Rock Town Lounge https://t.co/hiOhJTHXPQ Rock and Ma… https://t.co/Ai9N2C6saD
2021-12-02 11:20:12,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 11:20:03,"A M2.1 earthquake has been reported by the USGS for 106 km S of McCarthy, Alaska. Link: https://t.co/NhZ0YroRaC"
2021-12-02 11:18:58,"USGS reports a M2.1 earthquake, 106 km S of McCarthy, Alaska on 12/2/21 @ 11:16:11 UTC https://t.co/0n8CisI8wM #earthquake"
2021-12-02 11:18:39,"Tell us your best ""What Do You Call..."" joke!😁😁

Here is @catesidede ‘s 😄😄:
What do you call a cow during an earthq… https://t.co/KIZSgKkYgN"
2021-12-02 11:18:04,"1.9 magnitude #earthquake. 6 km from #Pāhala, HI, United States https://t.co/lAfdznvy57"
2021-12-02 11:17:30,#Earthquake (#séisme) M2.8 strikes 20 km W of #Nantes (#France) 7 min ago. More info: https://t.co/8fU4DagjhN
2021-12-02 11:17:15,"RT @everyEarthquake: USGS reports a M0.4 earthquake, 9 km ENE of Dutch Harbor, Alaska on 12/1/21 @ 15:56:49 UTC https://t.co/q3tZuEn9mK #ea…"
2021-12-02 11:17:10,"RT @everyEarthquake: USGS reports a M1.4 earthquake, 37 km NNW of Sutton-Alpine, Alaska on 12/2/21 @ 9:47:56 UTC https://t.co/UdEGFElKvt #e…"
2021-12-02 11:17:06,"RT @everyEarthquake: USGS reports a M0.66 earthquake, 4 km ESE of Unalaska, Alaska on 12/1/21 @ 16:06:49 UTC https://t.co/OSy4Z6oaBX #earth…"
2021-12-02 11:17:02,Tom Harrison believes 'earthquake' can accelerate change as ECB unveil plan to tackle racism https://t.co/AOjrBF95RF
2021-12-02 11:16:52,"RT @everyEarthquake: USGS reports a M0.8 earthquake, 27 km SSE of Mina, Nevada on 12/2/21 @ 10:23:31 UTC https://t.co/vE2sIJHkp6 #earthquake"
2021-12-02 11:16:32,"RT @everyEarthquake: USGS reports a M0.7 earthquake, 9km ESE of Valle Vista, CA on 12/2/21 @ 11:11:09 UTC https://t.co/thXy3xyTTR #earthqua…"
2021-12-02 11:15:59,"USGS reports a M0.7 earthquake, 9km ESE of Valle Vista, CA on 12/2/21 @ 11:11:09 UTC https://t.co/thXy3xyTTR #earthquake"
2021-12-02 11:15:43,RT @robinrome: Earthquake in Paris. Pope Francis has accepted the resignation of Archbishop Michel Aupetit. The 70-year-old prelate has bee…
2021-12-02 11:15:22,@neobibles earthquake 😭😭🙏🏼🙏🏼
2021-12-02 11:14:48,can’t wait for earthquake
2021-12-02 11:14:23,@AUR0RAIN earthquake 😃😃😃🙏🏼🙏🏼🙏🏼
2021-12-02 11:14:20,"RT @DrMonicaCox: You can keep up with the Joneses &amp; never be happy, or you can define your own success &amp; see outcomes that surpass your dre…"
2021-12-02 11:14:03,"RT @theAGU: The AGU Bridge Program has selected 15 new partner departments. 

We are proud to work with this national network to support di…"
2021-12-02 11:13:41,I was on the most difficult horse the evening when there was earthquake... My instructor changed horses with me mid… https://t.co/xPdP4zEmil
2021-12-02 11:13:27,earthquake 😃👍🏼
2021-12-02 11:12:54,@O97JYUNO Earthquake?
2021-12-02 11:12:37,"RT @gpdkaluma: Earthquake in Kenya on 10th December, 2021 as Baba @RailaOdinga addresses the Nation!💪👍🙏
@TheODMparty
@AzimioUmoja"
2021-12-02 11:12:37,"RT @canokar: If this happens when it is windy in Istanbul, what will happen when the big earthquake hits?

https://t.co/WGNegU3KZt"
2021-12-02 11:11:40,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 11:11:18,#Earthquake (#séisme) M2.6 strikes 19 km NW of #Pontivy (#France) 10 min ago. More info: https://t.co/f7l6TZq6gx
2021-12-02 11:11:03,RT @AneesReis: There are reports of damage in Tokyo and surrounding areas following the magnitude 6.1 earthquake that occurred around 10:41…
2021-12-02 11:10:23,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō. The est. maximum…"
2021-12-02 11:10:20,"RT @jenbiverse: สรุปเมมเบอร์เพลงในอัลบั้ม Universe 🪐✨

🎧 Universe
🎧 Beautiful
🎧 Earthquake
🎧 Dreaming
🎧 Miracle
🎧 New Axis
🎧 Birthday Party…"
2021-12-02 11:10:13,RT @robinrome: Earthquake in Paris. Pope Francis has accepted the resignation of Archbishop Michel Aupetit. The 70-year-old prelate has bee…
2021-12-02 11:09:53,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō at a depth of 10km…"
2021-12-02 11:09:44,RT @PHIAMAX: @KIMANIICHUNGWAH Doyen earthquake is a true definition of servant leadership
2021-12-02 11:09:35,@demonpls_ At least you don't think you're experiencing a fucking earthquake every time you take your knife out
2021-12-02 11:08:40,"Quake info: Minor mag. 2.4 earthquake - Provincia del Tamarugal, Tarapaca, Chile, on Wednesday, Dec 1, 2021 10:37 p… https://t.co/gOXzGEJ53x"
2021-12-02 11:08:40,"Quake info: Minor mag. 2.4 earthquake - 80 Km S of Chenega, Alaska, on Wednesday, Dec 1, 2021 2:14 pm (GMT -9) - Vo… https://t.co/hyJyK15pJv"
2021-12-02 11:08:28,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 11:07:36,"Pussy started vibrating so hard i thought it was an earthquake 
 https://t.co/HFPOcyrIJ7"
2021-12-02 11:07:19,"@BadBoyHalo BBH: *swore*
His entire career: ""THERE'S AN EARTHQUAKE BOSS WE NEED BACK UP"""
2021-12-02 11:06:29,#Earthquake (#sismo) M3.2 strikes 83 km SW of #Diriamba (#Nicaragua) 4 min ago. More info: https://t.co/BLfuuKREOv
2021-12-02 11:05:18,"Forecasters Thursday ruled out the possibility of a tsunami along the Southern California coastline, about four hou… https://t.co/K4QRL2Iyks"
2021-12-02 11:05:12,"PERRYVILLE, Alaska — A tsunami warning issued for parts of Alaska after a large earthquake struck the peninsula has… https://t.co/H2yV9YmnzY"
2021-12-02 11:05:05,Earthquake in Paris. Pope Francis has accepted the resignation of Archbishop Michel Aupetit. The 70-year-old prelat… https://t.co/GnsteDSHfn
2021-12-02 11:04:03,"@Ruuuu1001 For Japanese, receiving money from Koreans is shame, so Japanese media hides it.
[Japan broadcasted post… https://t.co/jgiNJaL8v3"
2021-12-02 11:03:58,"RT @Geosciences_OA: 🤗🤗Dr. Francesca Bozzoni and Professor Claudia Meisina @unipv are currently editing a new Special Issue ""Assessment of #…"
2021-12-02 11:03:31,"Quake info: Weak mag. 2.8 earthquake - Aegean Sea, 72 km south of Castro, Chios, North Aegean, Greece, on Thursday,… https://t.co/0o0x9j1b3U"
2021-12-02 11:03:05,// If you decide to hang out with your ex 7 years after your broke up try fo remember that he snores because I forg… https://t.co/2Mnywj1s0Y
2021-12-02 11:02:29,I felt big earthquake this morning and I thought this was it . JESUS IS COMING BACK SOON . VERY SOON . my Holy Spir… https://t.co/4oAYIj7wMn
2021-12-02 11:02:26,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 11:02:17,RT @yu111kang: was that an earthquake or did i shake ass in bed again????
2021-12-02 11:02:02,"11:02 Last UK Earthquake Wed, 24 Nov 2021 18:18:14 ; Location: SOUTHERN NORTH SEA ; Lat/long: 53.154,0.827 ;  Magnitude:  1.6"
2021-12-02 11:02:01,@nkmtcsyoun earthquake
2021-12-02 11:01:56,@neozifa earthquake
2021-12-02 11:01:20,"RT @marsmellowl47: I agree with this connection to main elements. we got Fire (Fireworks), Water (Deja Vu), and now Wind (Turbulence). idk…"
2021-12-02 11:00:59,#Earthquake (#séisme) M2.2 strikes 24 km SW of #Saint-Malo (#France) 8 min ago. More info: https://t.co/YNUZkif1Bs
2021-12-02 11:00:38,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 11:00:02,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 10:59:50,"1.00 magnitude earthquake occurred at Mono, CA, United States on 2021-12-02 10:48:54 UTC
Map:… https://t.co/d5hkPrY3q9"
2021-12-02 10:58:51,"RT @hobeets: Two days before the M 7.5 earthquake in Peru, a large atmospheric peak was recorded (Nov 26) While I isolated longitudes over…"
2021-12-02 10:58:21,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:58:03,I’m mad that they fixed the item duplication glitch before I could duplicate some Earthquake TMs.
2021-12-02 10:56:58,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:56:13,RT @Strange_Sounds: A warning for the California coast? MONSTROUS deep-sea Angler Fish found near San Diego could be SIGN of NEXT BIG ONE!…
2021-12-02 10:55:26,"@_Twertle Melbourne 2021: Plague, earthquake, mini-cyclone, lightning strikes ..."
2021-12-02 10:54:22,RT @nicolibbybot: She rolled her eyes. “I know the difference between an earthquake and a Varona tantrum.”
2021-12-02 10:53:58,"USGS reports a M1 earthquake, 2 km SW of Coleville, California on 12/2/21 @ 10:48:54 UTC https://t.co/Fl5H4bIXNg #earthquake"
2021-12-02 10:53:51,"Quake info: Minor mag. 0.5 earthquake - 21km SSW of Little Lake, CA, on Thursday, Dec 2, 2021 2:37 am (GMT -8) - Vo… https://t.co/17jneNvFDQ"
2021-12-02 10:53:50,A warning for the California coast? MONSTROUS deep-sea Angler Fish found near San Diego could be SIGN of NEXT BIG O… https://t.co/30xjVeRTLg
2021-12-02 10:53:50,"Quake info: Minor mag. 0.8 earthquake - 10km NE of Aguanga, CA, on Thursday, Dec 2, 2021 2:22 am (GMT -8) - Volcano… https://t.co/UouF21SyeB"
2021-12-02 10:52:29,"Magnitude 1.0 #earthquake, 15.5 km S of Topaz_Lake, NV https://t.co/m0mzUPAj7U"
2021-12-02 10:51:59,Cause you make my earthquake
2021-12-02 10:51:48,@quevega @steeplechasing Agreed. Taken a bit of an Earthquake to sort it (and I was in the school of/that the Older… https://t.co/y2FT64CcES
2021-12-02 10:51:24,7.5 magnitude earthquake leaves Peru’s impoverished Amazonas in ruins https://t.co/JWISJwOM4L
2021-12-02 10:51:13,Tenci - Earthquake (My Heart Is An Open Field)
2021-12-02 10:50:13,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 10:45:06,my sinnoh experience was buldozing everything with earthquake
2021-12-02 10:44:50,"0.49 magnitude earthquake occurred at Kern, CA, United States on 2021-12-02 10:37:51 UTC
Map:… https://t.co/vqfS1Z8HpZ"
2021-12-02 10:44:18,#Earthquake (#σεισμός) M2.8 strikes 78 km S of #Chíos (#Greece) 22 min ago. More info: https://t.co/llESLJHzHx
2021-12-02 10:43:21,"@OCEANDEEPH #NCT_Universe #NCT #Universe #WayV #NCT127 

New Axis
Universe
Earthquake
OK!
Birthday Party
Know Now
D… https://t.co/gpW752NtNg"
2021-12-02 10:42:58,"USGS reports a M0.49 earthquake, 21km SSW of Little Lake, CA on 12/2/21 @ 10:37:51 UTC https://t.co/sQ4ierh32D #earthquake"
2021-12-02 10:41:50,I won a cow because I failed to perdict an earthquake.
2021-12-02 10:40:57,#Earthquake M3.1 strikes 7 km SE of #Tauranga (New Zealand) 27 min ago. More info: https://t.co/4AjkExMEDJ
2021-12-02 10:40:33,"More than $1 billion pledged for post-earthquake recovery in Albania
https://t.co/lT6eiWNQvS"
2021-12-02 10:40:33,"4th attempt: Earthquake OHKO

5th attempt: Struggle death again

6th attempt: literally caught it in a regular Poké… https://t.co/kDWjBIJwtX"
2021-12-02 10:40:11,#Earthquake (#sismo) M2.9 strikes 71 km S of Villa Alota (#Bolivia) 11 min ago. More info: https://t.co/wUiHaFbjJV
2021-12-02 10:40:11,"@MaryMary_1 I wouldn’t! In 1988 after the devastating earthquake in Armenia, when more than 30,000 people died,  tu… https://t.co/MDp9rPW71h"
2021-12-02 10:38:49,"RT @GabrielHelen3: T26 coming like earthquake 😂
You go feel am 🤣
We breketete
I pin 📌

CLEAR ROAD FOR TACHA #TachaSeason 

@Symply_Tacha
Sy…"
2021-12-02 10:38:03,"T26 coming like earthquake 😂
You go feel am 🤣
We breketete
I pin 📌

CLEAR ROAD FOR TACHA #TachaSeason… https://t.co/9uytlyf5ax"
2021-12-02 10:38:00,"when the big earthquake hits in california, what are y’all gonna do? personally, i’m going to vote"
2021-12-02 10:36:26,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:33:31,@no_earthquake Now I think he was so close to figuring out that artworks are worlds with their own internal logic t… https://t.co/EcCdm5aEOR
2021-12-02 10:32:54,we live on a society
2021-12-02 10:32:51,@iam_ivoots And even the club world Cup is just two matches...when you guys would leave these excuses is when we go… https://t.co/aBDT9Mg6b0
2021-12-02 10:32:22,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:32:08,its crazy how youtube recommended me an earthquake alert vid one day and frm that day i became a simp for a japanese weather reporter
2021-12-02 10:30:47,@EqualParallel lmfao i absolutely agree that he’s only good on 19th but tbh that’s a problem w/ *A LOT* of ppl
2021-12-02 10:30:32,"RT @IocUnesco: Following a 8.1 earthquake in Gizo (Solomon Islands) in 2007, an earthquake monitoring system was deployed to provide early…"
